ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2019-04-03-lords.u1	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u2	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bates, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u3	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u4	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Bruce, Alastair	M	-
ParlaMint-GB_2019-04-03-lords.u5	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u6	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bates, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u7	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Davies, Bryan	M	-
ParlaMint-GB_2019-04-03-lords.u8	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bates, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u9	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	PC	Plaid Cymru	Opposition	Wigley, Dafydd Wynne	M	-
ParlaMint-GB_2019-04-03-lords.u10	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bates, Michael	M	-
ParlaMint-GB_2019-04-03-lords.u11	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Low, Colin MacKenzie	M	-
ParlaMint-GB_2019-04-03-lords.u12	Minutes of the House of Lords, Daily Session 2019-04-03	2019-04-03	2019-04-03	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bates, Michael	M	-
