ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2018-10-17-lords.u1	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Black, Guy vaughan	M	-
ParlaMint-GB_2018-10-17-lords.u2	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Black, Guy vaughan	M	-
ParlaMint-GB_2018-10-17-lords.u3	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u4	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Black, Guy vaughan	M	-
ParlaMint-GB_2018-10-17-lords.u5	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u6	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	McIntosh, Genista Mary	F	-
ParlaMint-GB_2018-10-17-lords.u7	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u8	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Wallace, William John Lawrence	M	-
ParlaMint-GB_2018-10-17-lords.u9	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u10	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Trench, Nicholas	M	-
ParlaMint-GB_2018-10-17-lords.u11	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u12	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Bridgeman, Robin John Orlando	M	-
ParlaMint-GB_2018-10-17-lords.u13	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u14	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	West, Alan William John	M	-
ParlaMint-GB_2018-10-17-lords.u15	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Agnew, Theodore	M	-
ParlaMint-GB_2018-10-17-lords.u16	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Kennedy, Alicia	F	-
ParlaMint-GB_2018-10-17-lords.u17	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	O’Shaughnessy, James	M	-
ParlaMint-GB_2018-10-17-lords.u18	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Kennedy, Alicia	F	-
ParlaMint-GB_2018-10-17-lords.u19	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	O’Shaughnessy, James	M	-
ParlaMint-GB_2018-10-17-lords.u20	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Forsyth, Michael Bruce	M	-
ParlaMint-GB_2018-10-17-lords.u21	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	O’Shaughnessy, James	M	-
ParlaMint-GB_2018-10-17-lords.u22	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Walmsley, Joan	F	-
ParlaMint-GB_2018-10-17-lords.u23	Minutes of the House of Lords, Daily Session 2018-10-17	2018-10-17	2018-10-17	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	O’Shaughnessy, James	M	-
