ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2018-12-05-lords.u1	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Evans, Natalie	F	-
ParlaMint-GB_2018-12-05-lords.u2	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Evans, Natalie	F	-
ParlaMint-GB_2018-12-05-lords.u3	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Smith, Angela	F	-
ParlaMint-GB_2018-12-05-lords.u4	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Butler, Frederick Edward Robin	M	-
ParlaMint-GB_2018-12-05-lords.u5	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Smith, Angela	F	-
ParlaMint-GB_2018-12-05-lords.u6	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Newby, Richard	M	-
ParlaMint-GB_2018-12-05-lords.u7	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Hope, James	M	-
ParlaMint-GB_2018-12-05-lords.u8	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	BI	Bishops	Opposition	Welby, Justin	M	-
ParlaMint-GB_2018-12-05-lords.u9	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Mackay, James Peter Hymers	M	-
ParlaMint-GB_2018-12-05-lords.u10	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Mendelsohn, Jonathan	M	-
ParlaMint-GB_2018-12-05-lords.u11	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Smith, Julie	F	-
ParlaMint-GB_2018-12-05-lords.u12	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CON;NA	Conservative;Non-affiliated	Opposition	Boswell, Timothy Eric	M	-
ParlaMint-GB_2018-12-05-lords.u13	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	LAB	Labour	Opposition	Crawley, Christine Mary	F	-
ParlaMint-GB_2018-12-05-lords.u14	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CB	Crossbench	Opposition	Craig, David Brownrigg	M	-
ParlaMint-GB_2018-12-05-lords.u15	Minutes of the House of Lords, Daily Session 2018-12-05	2018-12-05	2018-12-05	Upper house	57					Reference	Regular	MP	CON	Conservative	Opposition	Tugendhat, Christopher Samuel	M	-
