ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2015-03-06-commons.u1	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Evans, Jonathan Peter	M	-
ParlaMint-GB_2015-03-06-commons.u2	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Baldry, Anthony Brian	M	-
ParlaMint-GB_2015-03-06-commons.u3	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Chairperson	MP	CON	Conservative	Coalition	Bercow, John Simon	M	-
ParlaMint-GB_2015-03-06-commons.u4	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Baldry, Anthony Brian	M	-
ParlaMint-GB_2015-03-06-commons.u5	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Evans, Jonathan Peter	M	-
ParlaMint-GB_2015-03-06-commons.u6	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Baldry, Anthony Brian	M	-
ParlaMint-GB_2015-03-06-commons.u7	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Evans, Jonathan Peter	M	-
ParlaMint-GB_2015-03-06-commons.u8	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Baldry, Anthony Brian	M	-
ParlaMint-GB_2015-03-06-commons.u9	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	CON	Conservative	Coalition	Evans, Jonathan Peter	M	-
ParlaMint-GB_2015-03-06-commons.u10	Minutes of the House of Commons, Daily Session 2015-03-06	2015-03-06	2015-03-06	Lower house	55					Reference	Regular	MP	LAB	Labour	Opposition	Leslie, Christopher Michael	M	-
