ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2015-10-29-lords.u1	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Lubbock, Eric	M	-
ParlaMint-GB_2015-10-29-lords.u2	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u3	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Lubbock, Eric	M	-
ParlaMint-GB_2015-10-29-lords.u4	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u5	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Anderson, Donald	M	-
ParlaMint-GB_2015-10-29-lords.u6	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u7	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Warsi, Sayeeda	F	-
ParlaMint-GB_2015-10-29-lords.u8	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u9	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Kinnock, Glenys Elizabeth	F	-
ParlaMint-GB_2015-10-29-lords.u10	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u11	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CB	Crossbench	Opposition	Fleming, Andrew	M	-
ParlaMint-GB_2015-10-29-lords.u12	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u13	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	NA	Non-affiliated	Opposition	Ahmed, Nazir	M	-
ParlaMint-GB_2015-10-29-lords.u14	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u15	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Wallace, William John Lawrence	M	-
ParlaMint-GB_2015-10-29-lords.u16	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u17	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Collins, Raymond	M	-
ParlaMint-GB_2015-10-29-lords.u18	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stopford, James	M	-
ParlaMint-GB_2015-10-29-lords.u19	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	McConnell, Jack Wilson	M	-
ParlaMint-GB_2015-10-29-lords.u20	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u21	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	McConnell, Jack Wilson	M	-
ParlaMint-GB_2015-10-29-lords.u22	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u23	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Granshaw, Lindsay	F	-
ParlaMint-GB_2015-10-29-lords.u24	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u25	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CB	Crossbench	Opposition	Crisp, Edmund	M	-
ParlaMint-GB_2015-10-29-lords.u26	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u27	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hughes, Robert	M	-
ParlaMint-GB_2015-10-29-lords.u28	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u29	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Hodgson, Fiona	F	-
ParlaMint-GB_2015-10-29-lords.u30	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Verma, Sandip	F	-
ParlaMint-GB_2015-10-29-lords.u31	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Sharkey, John Kevin	M	-
ParlaMint-GB_2015-10-29-lords.u32	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u33	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Sharkey, John Kevin	M	-
ParlaMint-GB_2015-10-29-lords.u34	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u35	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Harris, Jonathan Toby	M	-
ParlaMint-GB_2015-10-29-lords.u36	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u37	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Geddes, Euan Michael Ross	M	-
ParlaMint-GB_2015-10-29-lords.u38	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u39	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hayter, Dianne	F	-
ParlaMint-GB_2015-10-29-lords.u40	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u41	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Hussein-Ece, Meral	F	-
ParlaMint-GB_2015-10-29-lords.u42	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u43	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Clarke, Anthony James	M	-
ParlaMint-GB_2015-10-29-lords.u44	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neville-Rolfe, Lucy	F	-
ParlaMint-GB_2015-10-29-lords.u45	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Gale, Anita	F	-
ParlaMint-GB_2015-10-29-lords.u46	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u47	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Gale, Anita	F	-
ParlaMint-GB_2015-10-29-lords.u48	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u49	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Thomas, Donald	M	-
ParlaMint-GB_2015-10-29-lords.u50	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u51	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	PC	Plaid Cymru	Opposition	Elis-Thomas, Dafydd Elis	M	-
ParlaMint-GB_2015-10-29-lords.u52	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u53	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Morgan, Mair	F	-
ParlaMint-GB_2015-10-29-lords.u54	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u55	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Randerson, Jennifer Elizabeth	F	-
ParlaMint-GB_2015-10-29-lords.u56	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u57	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Kinnock, Neil Gordon	M	-
ParlaMint-GB_2015-10-29-lords.u58	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u59	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Morgan, Kenneth	M	-
ParlaMint-GB_2015-10-29-lords.u60	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u61	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Richard, Ivor Seward	M	-
ParlaMint-GB_2015-10-29-lords.u62	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bourne, Nicholas	M	-
ParlaMint-GB_2015-10-29-lords.u63	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Taylor, John	M	-
ParlaMint-GB_2015-10-29-lords.u64	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Bassam, John Steven	M	-
ParlaMint-GB_2015-10-29-lords.u65	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Taylor, John	M	-
ParlaMint-GB_2015-10-29-lords.u66	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Taylor, John	M	-
ParlaMint-GB_2015-10-29-lords.u67	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hunt, Julian Charles Roland	M	-
ParlaMint-GB_2015-10-29-lords.u68	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hunt, Julian Charles Roland	M	-
ParlaMint-GB_2015-10-29-lords.u69	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Lang, Ian Bruce	M	-
ParlaMint-GB_2015-10-29-lords.u70	Minutes of the House of Lords, Daily Session 2015-10-29	2015-10-29	2015-10-29	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hunt, Julian Charles Roland	M	-
