ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2015-02-05-lords.u1	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Spicer, William	M	-
ParlaMint-GB_2015-02-05-lords.u2	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u3	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Spicer, William	M	-
ParlaMint-GB_2015-02-05-lords.u4	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u5	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	West, Alan William John	M	-
ParlaMint-GB_2015-02-05-lords.u6	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u7	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Schreiber, Mark Shuldham	M	-
ParlaMint-GB_2015-02-05-lords.u8	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u9	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CB	Crossbench	Opposition	Craig, David Brownrigg	M	-
ParlaMint-GB_2015-02-05-lords.u10	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u11	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Soley, Clive Stafford	M	-
ParlaMint-GB_2015-02-05-lords.u12	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u13	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	LD	Liberal Democrat	Coalition	Smith, Julie	F	-
ParlaMint-GB_2015-02-05-lords.u14	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
ParlaMint-GB_2015-02-05-lords.u15	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Symons, Elizabeth Conway	F	-
ParlaMint-GB_2015-02-05-lords.u16	Minutes of the House of Lords, Daily Session 2015-02-05	2015-02-05	2015-02-05	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Astor, John	M	-
