ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2015-02-12-lords.u1	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	LD	Liberal Democrat	Coalition	Clement-Jones, Timothy Francis	M	-
ParlaMint-GB_2015-02-12-lords.u2	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Williams, Susan	F	-
ParlaMint-GB_2015-02-12-lords.u3	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	LD	Liberal Democrat	Coalition	Clement-Jones, Timothy Francis	M	-
ParlaMint-GB_2015-02-12-lords.u4	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	-	-	-	-	-	-	-
ParlaMint-GB_2015-02-12-lords.u5	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	LD	Liberal Democrat	Coalition	Clement-Jones, Timothy Francis	M	-
ParlaMint-GB_2015-02-12-lords.u6	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Williams, Susan	F	-
ParlaMint-GB_2015-02-12-lords.u7	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CB	Crossbench	Opposition	Trench, Nicholas	M	-
ParlaMint-GB_2015-02-12-lords.u8	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Williams, Susan	F	-
ParlaMint-GB_2015-02-12-lords.u9	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	LAB	Labour	Opposition	Harrison, Lyndon Henry Arthur	M	-
ParlaMint-GB_2015-02-12-lords.u10	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Williams, Susan	F	-
ParlaMint-GB_2015-02-12-lords.u11	Minutes of the House of Lords, Daily Session 2015-02-12	2015-02-12	2015-02-12	Upper house	55					Reference	Regular	MP	CON	Conservative	Coalition	Cormack, Patrick	M	-
