ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-12-01-commons.u1	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Jones, Graham Peter	M	-
ParlaMint-GB_2017-12-01-commons.u2	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2017-12-01-commons.u3	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Khan, Mohammed Afzal	M	-
ParlaMint-GB_2017-12-01-commons.u4	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Harper, Mark James	M	-
ParlaMint-GB_2017-12-01-commons.u5	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2017-12-01-commons.u6	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Khan, Mohammed Afzal	M	-
ParlaMint-GB_2017-12-01-commons.u7	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Drew, David	M	-
ParlaMint-GB_2017-12-01-commons.u8	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Khan, Mohammed Afzal	M	-
ParlaMint-GB_2017-12-01-commons.u9	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Allan, Lucy	F	-
ParlaMint-GB_2017-12-01-commons.u10	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Cartlidge, James Roger	M	-
ParlaMint-GB_2017-12-01-commons.u11	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Allan, Lucy	F	-
ParlaMint-GB_2017-12-01-commons.u12	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Murray, Ian	M	-
ParlaMint-GB_2017-12-01-commons.u13	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Allan, Lucy	F	-
ParlaMint-GB_2017-12-01-commons.u14	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Cadbury, Ruth Margaret	F	-
ParlaMint-GB_2017-12-01-commons.u15	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2017-12-01-commons.u16	Minutes of the House of Commons, Daily Session 2017-12-01	2017-12-01	2017-12-01	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Allan, Lucy	F	-
