ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-04-26-lords.u1	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CB	Crossbench	Opposition	Trench, Nicholas	M	-
ParlaMint-GB_2017-04-26-lords.u2	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u3	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CB	Crossbench	Opposition	Trench, Nicholas	M	-
ParlaMint-GB_2017-04-26-lords.u4	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u5	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Storey, Michael John	M	-
ParlaMint-GB_2017-04-26-lords.u6	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u7	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Watson, Michael Goodall	M	-
ParlaMint-GB_2017-04-26-lords.u8	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u9	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Baker, Kenneth Wilfred	M	-
ParlaMint-GB_2017-04-26-lords.u10	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u11	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Farrington, Josephine	F	-
ParlaMint-GB_2017-04-26-lords.u12	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u13	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cormack, Patrick	M	-
ParlaMint-GB_2017-04-26-lords.u14	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Nash, John	M	-
ParlaMint-GB_2017-04-26-lords.u15	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	LAB	Labour	Opposition	Whitaker, Janet Alison	F	-
ParlaMint-GB_2017-04-26-lords.u16	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	GP	Green Party	Opposition	Jones, Jennifer	F	-
ParlaMint-GB_2017-04-26-lords.u17	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Williams, Susan	F	-
ParlaMint-GB_2017-04-26-lords.u18	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	GP	Green Party	Opposition	Jones, Jennifer	F	-
ParlaMint-GB_2017-04-26-lords.u19	Minutes of the House of Lords, Daily Session 2017-04-26	2017-04-26	2017-04-26	Upper house	56					Reference	Regular	MP	CON	Conservative	Opposition	Williams, Susan	F	-
