ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-06-21-commons.u1	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2017-06-21-commons.u2	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2017-06-21-commons.u3	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2017-06-21-commons.u4	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2017-06-21-commons.u5	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Benyon, Richard	M	-
ParlaMint-GB_2017-06-21-commons.u6	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Kwarteng, Kwasi Alfred Addo	M	-
ParlaMint-GB_2017-06-21-commons.u7	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Corbyn, Jeremy Bernard	M	-
ParlaMint-GB_2017-06-21-commons.u8	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bridgen, Andrew James	M	-
ParlaMint-GB_2017-06-21-commons.u9	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Corbyn, Jeremy Bernard	M	-
ParlaMint-GB_2017-06-21-commons.u10	Minutes of the House of Commons, Daily Session 2017-06-21	2017-06-21	2017-06-21	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Tolhurst, Kelly Jane	F	-
