ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2017-09-05-commons.u1	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	-	-	-	-	-	-	-
ParlaMint-GB_2017-09-05-commons.u2	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Walker, Thelma Doris	F	-
ParlaMint-GB_2017-09-05-commons.u3	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u4	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Walker, Thelma Doris	F	-
ParlaMint-GB_2017-09-05-commons.u5	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u6	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Hollobone, Philip Thomas	M	-
ParlaMint-GB_2017-09-05-commons.u7	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u8	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	Pidcock, Laura	F	-
ParlaMint-GB_2017-09-05-commons.u9	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u10	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	SNP	Scottish National Party	Opposition	McDonald, Stuart Campbell	M	-
ParlaMint-GB_2017-09-05-commons.u11	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u12	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	LAB	Labour	Opposition	De Piero, Gloria	F	-
ParlaMint-GB_2017-09-05-commons.u13	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Lidington, David Roy	M	-
ParlaMint-GB_2017-09-05-commons.u14	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Cowan, Ronald Jack	M	-
ParlaMint-GB_2017-09-05-commons.u15	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	CON	Conservative	Opposition	Raab, Dominic Rennie	M	-
ParlaMint-GB_2017-09-05-commons.u16	Minutes of the House of Commons, Daily Session 2017-09-05	2017-09-05	2017-09-05	Lower house	57					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Cowan, Ronald Jack	M	-
