ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2020-11-16-commons.u1	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	LD	Liberal Democrat	Opposition	Jardine, Christine Anne	F	-
ParlaMint-GB_2020-11-16-commons.u2	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Tolhurst, Kelly Jane	F	-
ParlaMint-GB_2020-11-16-commons.u3	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	LD	Liberal Democrat	Opposition	Jardine, Christine Anne	F	-
ParlaMint-GB_2020-11-16-commons.u4	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Tolhurst, Kelly Jane	F	-
ParlaMint-GB_2020-11-16-commons.u5	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	LAB	Labour	Opposition	Shah, Naseem Akhtar	F	-
ParlaMint-GB_2020-11-16-commons.u6	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Tolhurst, Kelly Jane	F	-
ParlaMint-GB_2020-11-16-commons.u7	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Blackman, Robert John	M	-
ParlaMint-GB_2020-11-16-commons.u8	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Jenrick, Robert Edward	M	-
ParlaMint-GB_2020-11-16-commons.u9	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Blackman, Robert John	M	-
ParlaMint-GB_2020-11-16-commons.u10	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	CON	Conservative	Opposition	Jenrick, Robert Edward	M	-
ParlaMint-GB_2020-11-16-commons.u11	Minutes of the House of Commons, Daily Session 2020-11-16	2020-11-16	2020-11-16	Lower house	58					COVID	Regular	MP	LAB	Labour	Opposition	Debbonaire, Thangam Elizabeth Rachel	F	-
