ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2016-05-12-commons.u1	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Pawsey, Mark Julian Francis	M	-
ParlaMint-GB_2016-05-12-commons.u2	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u3	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Pawsey, Mark Julian Francis	M	-
ParlaMint-GB_2016-05-12-commons.u4	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u5	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Sheerman, Barry John	M	-
ParlaMint-GB_2016-05-12-commons.u6	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u7	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Mowat, David	M	-
ParlaMint-GB_2016-05-12-commons.u8	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u9	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Ferrier, Margaret	F	-
ParlaMint-GB_2016-05-12-commons.u10	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u11	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Donelan, Michelle Emma May Elizabeth	F	-
ParlaMint-GB_2016-05-12-commons.u12	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u13	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LD	Liberal Democrat	Opposition	Pugh, John David	M	-
ParlaMint-GB_2016-05-12-commons.u14	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u15	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Onwurah, Chinyelu Susan	F	-
ParlaMint-GB_2016-05-12-commons.u16	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u17	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Onwurah, Chinyelu Susan	F	-
ParlaMint-GB_2016-05-12-commons.u18	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u19	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bridgen, Andrew James	M	-
ParlaMint-GB_2016-05-12-commons.u20	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u21	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	DUP	Democratic Unionist Party	Opposition	Shannon, Richard James	M	-
ParlaMint-GB_2016-05-12-commons.u22	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u23	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Nicolson, John MacKenzie	M	-
ParlaMint-GB_2016-05-12-commons.u24	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u25	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Nicolson, John MacKenzie	M	-
ParlaMint-GB_2016-05-12-commons.u26	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u27	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vickers, Martin John	M	-
ParlaMint-GB_2016-05-12-commons.u28	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-05-12-commons.u29	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vickers, Martin John	M	-
ParlaMint-GB_2016-05-12-commons.u30	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-05-12-commons.u31	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u32	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	McCaig, Callum	M	-
ParlaMint-GB_2016-05-12-commons.u33	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u34	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	McCaig, Callum	M	-
ParlaMint-GB_2016-05-12-commons.u35	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u36	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	McCaig, Callum	M	-
ParlaMint-GB_2016-05-12-commons.u37	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u38	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Davies, James Michael	M	-
ParlaMint-GB_2016-05-12-commons.u39	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u40	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Davies, James Michael	M	-
ParlaMint-GB_2016-05-12-commons.u41	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u42	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hayman, Sue	F	-
ParlaMint-GB_2016-05-12-commons.u43	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Leadsom, Andrea Jacqueline	F	-
ParlaMint-GB_2016-05-12-commons.u44	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Quince, William James	M	-
ParlaMint-GB_2016-05-12-commons.u45	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u46	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Quince, William James	M	-
ParlaMint-GB_2016-05-12-commons.u47	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u48	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Greenwood, Margaret	F	-
ParlaMint-GB_2016-05-12-commons.u49	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u50	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Stephenson, Andrew George	M	-
ParlaMint-GB_2016-05-12-commons.u51	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u52	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Nandy, Lisa Eva	F	-
ParlaMint-GB_2016-05-12-commons.u53	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Rudd, Amber	F	-
ParlaMint-GB_2016-05-12-commons.u54	Minutes of the House of Commons, Daily Session 2016-05-12	2016-05-12	2016-05-12	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Nandy, Lisa Eva	F	-
