ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2016-07-13-commons.u1	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Carmichael, Neil	M	-
ParlaMint-GB_2016-07-13-commons.u2	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u3	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Carmichael, Neil	M	-
ParlaMint-GB_2016-07-13-commons.u4	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u5	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Davies, Geraint Richard	M	-
ParlaMint-GB_2016-07-13-commons.u6	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u7	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Williams, Alun Craig	M	-
ParlaMint-GB_2016-07-13-commons.u8	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u9	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Brennan, Kevin Denis	M	-
ParlaMint-GB_2016-07-13-commons.u10	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u11	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Smith, Nicholas Desmond John	M	-
ParlaMint-GB_2016-07-13-commons.u12	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Bebb, Guto ap Owain	M	-
ParlaMint-GB_2016-07-13-commons.u13	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Jones, David Ian	M	-
ParlaMint-GB_2016-07-13-commons.u14	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Rees, Christina Elizabeth	F	-
ParlaMint-GB_2016-07-13-commons.u15	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u16	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Jones, David Ian	M	-
ParlaMint-GB_2016-07-13-commons.u17	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u18	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Rees, Christina Elizabeth	F	-
ParlaMint-GB_2016-07-13-commons.u19	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u20	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Davies, David Thomas Charles	M	-
ParlaMint-GB_2016-07-13-commons.u21	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u22	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Griffith, Nia Rhiannon	F	-
ParlaMint-GB_2016-07-13-commons.u23	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u24	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	PC	Plaid Cymru	Opposition	Williams, Hywel	M	-
ParlaMint-GB_2016-07-13-commons.u25	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
ParlaMint-GB_2016-07-13-commons.u26	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	PC	Plaid Cymru	Opposition	Williams, Hywel	M	-
ParlaMint-GB_2016-07-13-commons.u27	Minutes of the House of Commons, Daily Session 2016-07-13	2016-07-13	2016-07-13	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Cairns, Alun Hugh	M	-
