ID	Title	From	To	House	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Speaker_role	Speaker_type	Speaker_party	Speaker_party_name	Party_status	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-GB_2016-01-29-commons.u1	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Pursglove, Thomas Christopher John	M	-
ParlaMint-GB_2016-01-29-commons.u2	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u3	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-01-29-commons.u4	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u5	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Harris, Carolyn	F	-
ParlaMint-GB_2016-01-29-commons.u6	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u7	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Heaton-Harris, Christopher	M	-
ParlaMint-GB_2016-01-29-commons.u8	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Churchill, Johanna Peta	F	-
ParlaMint-GB_2016-01-29-commons.u9	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Whitford, Philippa	F	-
ParlaMint-GB_2016-01-29-commons.u10	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Anne Marie	F	-
ParlaMint-GB_2016-01-29-commons.u11	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Drummond, Felicia Jane Beatrix	F	-
ParlaMint-GB_2016-01-29-commons.u12	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Alexander, Heidi	F	-
ParlaMint-GB_2016-01-29-commons.u13	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Harris, Rebecca Elizabeth Scott	F	-
ParlaMint-GB_2016-01-29-commons.u14	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-01-29-commons.u15	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Harris, Rebecca Elizabeth Scott	F	-
ParlaMint-GB_2016-01-29-commons.u16	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u17	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u18	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u19	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Whitford, Philippa	F	-
ParlaMint-GB_2016-01-29-commons.u20	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u21	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Whitford, Philippa	F	-
ParlaMint-GB_2016-01-29-commons.u22	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u23	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u24	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2016-01-29-commons.u25	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Heaton-Harris, Christopher	M	-
ParlaMint-GB_2016-01-29-commons.u26	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2016-01-29-commons.u27	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Heaton-Harris, Christopher	M	-
ParlaMint-GB_2016-01-29-commons.u28	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Hoyle, Lindsay Harvey	M	-
ParlaMint-GB_2016-01-29-commons.u29	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Heaton-Harris, Christopher	M	-
ParlaMint-GB_2016-01-29-commons.u30	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	SNP	Scottish National Party	Opposition	Whitford, Philippa	F	-
ParlaMint-GB_2016-01-29-commons.u31	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Heaton-Harris, Christopher	M	-
ParlaMint-GB_2016-01-29-commons.u32	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Anne Marie	F	-
ParlaMint-GB_2016-01-29-commons.u33	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Slaughter, Andrew Francis	M	-
ParlaMint-GB_2016-01-29-commons.u34	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u35	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Slaughter, Andrew Francis	M	-
ParlaMint-GB_2016-01-29-commons.u36	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u37	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Neill, Robert James MacGillivray	M	-
ParlaMint-GB_2016-01-29-commons.u38	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u39	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Champion, Sarah Deborah	F	-
ParlaMint-GB_2016-01-29-commons.u40	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u41	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Colvile, Oliver Newton	M	-
ParlaMint-GB_2016-01-29-commons.u42	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u43	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Thomas-Symonds, Nicklaus	M	-
ParlaMint-GB_2016-01-29-commons.u44	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u45	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Reed, Steven Mark Ward	M	-
ParlaMint-GB_2016-01-29-commons.u46	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u47	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	McGinn, Conor Patrick	M	-
ParlaMint-GB_2016-01-29-commons.u48	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u49	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Harris, Carolyn	F	-
ParlaMint-GB_2016-01-29-commons.u50	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u51	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Kane, Michael Joseph Patrick	M	-
ParlaMint-GB_2016-01-29-commons.u52	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Vara, Shailesh Lakhman	M	-
ParlaMint-GB_2016-01-29-commons.u53	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Haigh, Louise Margaret	F	-
ParlaMint-GB_2016-01-29-commons.u54	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u55	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Haigh, Louise Margaret	F	-
ParlaMint-GB_2016-01-29-commons.u56	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u57	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Marsden, Gordon	M	-
ParlaMint-GB_2016-01-29-commons.u58	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-01-29-commons.u59	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Marsden, Gordon	M	-
ParlaMint-GB_2016-01-29-commons.u60	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u61	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	McGinn, Conor Patrick	M	-
ParlaMint-GB_2016-01-29-commons.u62	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u63	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-01-29-commons.u64	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Jenrick, Robert Edward	M	-
ParlaMint-GB_2016-01-29-commons.u65	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u66	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Chairperson	MP	CON	Conservative	Opposition	Bercow, John Simon	M	-
ParlaMint-GB_2016-01-29-commons.u67	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Champion, Sarah Deborah	F	-
ParlaMint-GB_2016-01-29-commons.u68	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u69	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Coyle, Neil	M	-
ParlaMint-GB_2016-01-29-commons.u70	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u71	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Kane, Michael Joseph Patrick	M	-
ParlaMint-GB_2016-01-29-commons.u72	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u73	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Reed, Steven Mark Ward	M	-
ParlaMint-GB_2016-01-29-commons.u74	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Soubry, Anna Mary	F	-
ParlaMint-GB_2016-01-29-commons.u75	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Morris, Anne Marie	F	-
ParlaMint-GB_2016-01-29-commons.u76	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Alexander, Heidi	F	-
ParlaMint-GB_2016-01-29-commons.u77	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u78	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Alexander, Heidi	F	-
ParlaMint-GB_2016-01-29-commons.u79	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	CON	Conservative	Opposition	Freeman, George William	M	-
ParlaMint-GB_2016-01-29-commons.u80	Minutes of the House of Commons, Daily Session 2016-01-29	2016-01-29	2016-01-29	Lower house	56					Reference	Regular	MP	LAB	Labour	Opposition	Alexander, Heidi	F	-
